tweet_id	start_pos	end_pos	named_entity_type	tweet	entity
855320196281647104	0	0	No entities found in this tweet	opa opa opa da licença moça	No entities found
855320195509895168	0	0	No entities found in this tweet	A garota é tão piranha que bota fotinha só dá bunda ,, pqp ... é pra chamar homem ?? Kkk Eii gatinha homem gosta de mulher que se valoriza 😘	No entities found
855320195211984897	0	0	No entities found in this tweet	1 pessoa acaba de visitar seu perfil https://t.co/IfRXhxqz5J	No entities found
855320194335490048	0	0	No entities found in this tweet	tô com sono e n consigo dormir, q tristeza.	No entities found
855320194104778752	0	0	No entities found in this tweet	@Lauany_Almeida1 @Ysaa_Almeida Mais quem o pai ?	No entities found
855320193429520384	0	0	No entities found in this tweet	status: 9 pessoas visualizaram seu perfil https://t.co/ZPu47SqEiY	No entities found
855320193035141120	0	0	No entities found in this tweet	Vou dormir q eu ganho mais	No entities found
855320190145372160	0	0	No entities found in this tweet	atualização de acessos no meu perfil https://t.co/WEOwZ3JL6c	No entities found
855320189675593728	0	0	No entities found in this tweet	Eu coloquei no filme de terror mas tem mais putaria do que terror	No entities found
855320188467597315	0	0	No entities found in this tweet	Obrigada quem sempre segurou minha amo	No entities found
855320187658092549	0	0	No entities found in this tweet	Foi muito engraçado a cara dos caipora	No entities found
855320186651418624	0	0	No entities found in this tweet	@drmikemurdock Amor não é uma palavra... Amor é uma reação.	No entities found
855320185368002560	0	0	No entities found in this tweet	@mtcosta98 Quando sua mãe fala pra ir na rua sua vontade por dentro é essa kk	No entities found
855320184864755712	0	0	No entities found in this tweet	eu amo esse grupinho, não existe	No entities found
855320184692682752	0	0	No entities found in this tweet	seu perfil foi visto por 5 pessoas nas últimas 6 horas https://t.co/7kGAqS4T2f	No entities found
855320183354802177	0	0	No entities found in this tweet	@FranMachado29 @Vivi_BBB17 Votei!!!	No entities found
855320178715901952	0	0	No entities found in this tweet	@BBiiah123 KKKKKKK Liga não moça, foi uma brisa rápida q tive 😂	No entities found
855320177004617729	0	0	No entities found in this tweet	A glr desse condomínio é muito sem noção	No entities found
855335574307184640	0	0	No entities found in this tweet	como q vocês tão	No entities found
855335573493432320	0	0	No entities found in this tweet	#horny #putaria  Morena gostosa veste roupa sensual e dá muito para namorado https://t.co/qFh16eZEZI #busty #boobs #sexy	No entities found
855335561988497410	0	0	No entities found in this tweet	@marcos_harter Lindo	No entities found
855335559715184643	0	0	No entities found in this tweet	seu perfil foi visto por 5 pessoas nas últimas 4 horas https://t.co/ylpTl37Kmt	No entities found
855335558163202048	1	8	B-person	Juliano leva p marcos para casa ,fim de festa é feio fica assim ,ele tem um nome a zelar !!! https://t.co/G4Xni9j2K6	Juliano
855335558163202048	16	22	B-person	Juliano leva p marcos para casa ,fim de festa é feio fica assim ,ele tem um nome a zelar !!! https://t.co/G4Xni9j2K6	marcos
855335556787576832	0	0	No entities found in this tweet	Existe um certo ponto na vida que tudo cansa	No entities found
855335555545956354	0	0	No entities found in this tweet	@marcos_harter Kkk q venha	No entities found
855335553507532805	0	0	No entities found in this tweet	que fome....	No entities found
855335552844836865	0	0	No entities found in this tweet	Tem dias que qualquer palavra mal dita me afeta	No entities found
855335549778788353	0	0	No entities found in this tweet	Bem legal passar a noite td trabalhando e a mae ligar pq vc ainda n ta em casa. Pqp!	No entities found
855335542766030857	0	0	No entities found in this tweet	Eu acho que vou te que usar óculos	No entities found
855335541725773826	0	0	No entities found in this tweet	atualização de acessos no meu perfil https://t.co/Cug9wDAB50	No entities found
855335539834146816	0	0	No entities found in this tweet	To Sem Um Pingo De Sono 😒😒	No entities found
855335539796459520	0	0	No entities found in this tweet	Sem sono mas vou tentar dormi	No entities found
855335536013131778	0	0	No entities found in this tweet	Ela arrasa demais pqp	No entities found
855335535706910726	0	0	No entities found in this tweet	Tô sem sono zzz	No entities found
855335535677546496	0	0	No entities found in this tweet	Eu sou sua mãe, me respeita	No entities found
855335531823026176	0	0	No entities found in this tweet	@higorflores10 Oq é 8 reais pra nós?	No entities found
855335528895455232	0	0	No entities found in this tweet	@jpgoerlando @missyoulss @marcos_harter @ilmaroficial Foi ele sim, ele tirou até uma selfie para provar. Aí vou dor… https://t.co/aB0z6PkyNm	No entities found
855335521026850816	0	0	No entities found in this tweet	Pra que diabos eu acordei essa hora	No entities found
855335520989192192	0	0	No entities found in this tweet	@brenoalcantaraa ficar com a marca	No entities found
855335519038840832	0	0	No entities found in this tweet	TOMEI UM FORA DA GOSTOSA Da XJ6 - GTA V : VIDA REAL 2.0 #2 https://t.co/BjDzJMkq5t via @YouTube	No entities found
855335518661361665	0	0	No entities found in this tweet	como eu queria dormir gente	No entities found
855335517788921856	0	0	No entities found in this tweet	@carolazolini tá grávida	No entities found
855335516849315840	0	0	No entities found in this tweet	@biregini Qualquer coisa estou aqui 💕	No entities found
855335513351274496	0	0	No entities found in this tweet	Acordei agora passando mal, não mereço	No entities found
855335512491515907	0	0	No entities found in this tweet	@marcos_harter Meu Deus ele não  vai dormir e nem eu. Amo muito esse Doctor.	No entities found
855335510746607616	0	0	No entities found in this tweet	Um dia vou conseguir viver na simplicidade!	No entities found
855335510675382272	0	0	No entities found in this tweet	posição 3927 no Ranking segue-de-volta. Confira os 100 primeiros: https://t.co/Cj5BABk2R3. #1 @CheZeGuevara	No entities found
855335505914773505	0	0	No entities found in this tweet	@_mdsmari Vai fazer merda, tô vendo já	No entities found
855335503800881152	0	0	No entities found in this tweet	o seu perfil foi visto por 4 pessoas nas últimas 3 horas https://t.co/j7KaUUqUCT	No entities found
855350928660213760	0	0	No entities found in this tweet	Esse rosto de neném	No entities found
855350927376740352	35	43	B-location	@belemtransito Trânsito normal em Marituba	Marituba
855350926772768769	0	0	No entities found in this tweet	eh feriado mais nos tem q trabalhar	No entities found
855350923723509760	1	7	B-person	Marcos na madrugada tombou a geral Atitudes boas Bom caráter Atenção c fãs Valeu Doc. Não me arrependo de ter visto um ser humano bom em vc!	Marcos
855350923253751812	0	0	No entities found in this tweet	Quem Não Da Atenção Vira Última  Opção!!  ✌😌 Boom Diia 😍😏😘	No entities found
855350922234540033	0	0	No entities found in this tweet	É ISSO AE GALERA VEJAM A MUDANÇA DE UMA PESSOA QUE LUTOU E CONSEGUIU VENCER O SEDENTARISMO. HAHAHAHA HAHAHAHA HAHAH… https://t.co/J7FU0r5NnW	No entities found
855350921672478720	0	0	No entities found in this tweet	@MtSouza11 kkk mas sorrir é lindo po	No entities found
855350919776620544	0	0	No entities found in this tweet	acorda cedo em pleno feriado não é legal	No entities found
855350919130734592	0	0	No entities found in this tweet	Grandes amizades não se perdem por motivos pequenos.	No entities found
855350917062938624	0	0	No entities found in this tweet	"Eu já disse ""nunca mais"" e fiz tudo de novo.."	No entities found
855350912184979456	0	0	No entities found in this tweet	Ir o no ir?😥	No entities found
855350908468822016	0	0	No entities found in this tweet	se eu morrer agora vcs já sabem que o motivo foi esse tweet https://t.co/XA4wsghetc	No entities found
855350906786897921	1	8	B-person	MIRELLA COLLAZZO NAO ME DEIXOU BEIJAR O TAXISTAAAAA #DECARA	MIRELLA
855350906786897921	9	17	I-person	MIRELLA COLLAZZO NAO ME DEIXOU BEIJAR O TAXISTAAAAA #DECARA	COLLAZZO
855350906585534464	0	0	No entities found in this tweet	eu tive q escolher entre eu e te perder q pena td acabo	No entities found
855350901271396352	0	0	No entities found in this tweet	@salvatorever Vou verificar isso. Por favor, me mande seu telefone com DDD por DM. https://t.co/AZr1IzXD1m	No entities found
855350896544407552	0	0	No entities found in this tweet	Fora que aqui é literalmente do lado da capital e da pra ir toda hora, vcs reclamam de barriga muito cheia mds	No entities found
855350893025390592	1	3	B-location	BR-324 - Tráfego fluindo normalmente por toda rodovia. Boa Viagem!	BR
855350893025390592	3	4	I-location	BR-324 - Tráfego fluindo normalmente por toda rodovia. Boa Viagem!	-
855350893025390592	4	7	I-location	BR-324 - Tráfego fluindo normalmente por toda rodovia. Boa Viagem!	324
855350893025390592	3	4	I-location	BR-324 - Tráfego fluindo normalmente por toda rodovia. Boa Viagem!	-
855350892660486145	0	0	No entities found in this tweet	Bom diazinho pra quem já esta de pé em pleno feriado💜	No entities found
855350891695796224	0	0	No entities found in this tweet	E mais um dia anormal se inicia	No entities found
855350888956928004	0	0	No entities found in this tweet	Feliz aniversário @julianaa_xavier ! 🎂🎂😘 Que a felicidade, o amor e o sucesso te acompanhem todos os dias de sua vida!	No entities found
855350874067128320	8	16	B-location	I'm at Hospital Pelopidas Silveira https://t.co/hoIL4DcwV1	Hospital
855350874067128320	17	26	I-location	I'm at Hospital Pelopidas Silveira https://t.co/hoIL4DcwV1	Pelopidas
855350874067128320	27	35	I-location	I'm at Hospital Pelopidas Silveira https://t.co/hoIL4DcwV1	Silveira
855350871256961025	0	0	No entities found in this tweet	Como driblar os algorítimos do facebook/tumblr/instagram e fazer sua arte ser vista, google pesquisar	No entities found
855350868153184257	0	0	No entities found in this tweet	Mereço um prêmio, esqueci de desativar o despertador e acordei agora :(	No entities found
855350866529984512	0	0	No entities found in this tweet	' Vou dormir	No entities found
855350860410486784	0	0	No entities found in this tweet	Sabe Senhor, tenho andado meio sem rumo, perdi a visão,  perdi o temor n fui sábio🎵🎧	No entities found
855350857352830976	0	0	No entities found in this tweet	Cheguei no trabalho https://t.co/E88hkZccoJ	No entities found
855350856744611840	0	0	No entities found in this tweet	PORRA CARALHO eu falei que ia encontrar	No entities found
855366297814695936	0	0	No entities found in this tweet	Acordar cedo no feriado não mereço	No entities found
855366293234626561	0	0	No entities found in this tweet	Vou começar a fazer o texto de mf agora pq dps vai ter um monte de gente aqui em casa	No entities found
855366292529967105	0	0	No entities found in this tweet	@cinelivebrasil traz esse show pra nós!!! https://t.co/aKEXLVuRaz	No entities found
853902194537615360	0	0	No entities found in this tweet	Bom dia	No entities found
855366289891766274	0	0	No entities found in this tweet	Parabéns @anandaapplereal  eu amo o #QuadroVerde https://t.co/FUGeL8yKK2	No entities found
855366286607609856	0	0	No entities found in this tweet	Minha mãe percebe minhas falsas amizades antes de mim.	No entities found
855366286343274496	0	0	No entities found in this tweet	Ação antilavagem de dinheiro levou ao bloqueio de R$ 140 mi em 2016; Lava Jato faz parte https://t.co/JufLXe9vjH via @UOLNoticias @UOL	No entities found
855366283256356865	0	0	No entities found in this tweet	Preferiria tá indo pra escola........	No entities found
855366279313620992	0	0	No entities found in this tweet	Feriado e eu acordo essa hora pqp	No entities found
855366279145938944	0	0	No entities found in this tweet	confira: https://t.co/nD5dRjYxPD @segvolta	No entities found
855366277174628352	0	0	No entities found in this tweet	Ergue-te, Senhor, na tua ira; levanta-te contra o furor dos meus inimigos; desperta-te, meu Deus, pois tens ordenado o juízo.	No entities found
855366275115212800	0	0	No entities found in this tweet	Ela é forte, só não sabia ..	No entities found
855366274238558209	0	0	No entities found in this tweet	confira: https://t.co/xO5WR7K0R0 @segvolta	No entities found
855366273504612353	0	0	No entities found in this tweet	Dispenso mentiras e palavras, aceito atitudes e amor. #SextaComTsunamiSdv	No entities found
855366271600390145	0	0	No entities found in this tweet	To quaaaase indo no hospital. Como diz minha mãe... Eu tenho que está quase morrendo p ir.	No entities found
855366271310991361	0	0	No entities found in this tweet	Take a peek into my channel here 👀 Quebrei meu PC ! 😭 Por conta da Gokano https://t.co/a8j0PaXrEz	No entities found
855366268077133824	0	0	No entities found in this tweet	Tive pesadelo essa noite.👎😠😞	No entities found
855366265980030978	0	0	No entities found in this tweet	@estasiada sei nem ir ai mas quero	No entities found
855366263622729730	0	0	No entities found in this tweet	Bom dia👍👍 https://t.co/XAv0p3qfEO	No entities found
855366263497007104	3	7	B-organization	A Sony está fazendo um estardalhaço com suas novas lentes profissionais. https://t.co/FR7r0vIR0x	Sony
855366262230331392	0	0	No entities found in this tweet	Acordei 😬	No entities found
855366254756057088	0	0	No entities found in this tweet	7 da manhã, feriado, e eu jato ENCARALHADO	No entities found
855379738344517632	5	9	B-organization	⚡️ “Real enfrenta o Atlético nas semifinais da Champions ”  https://t.co/lIbqzl6eZc	Real
855379738344517632	21	29	B-organization	⚡️ “Real enfrenta o Atlético nas semifinais da Champions ”  https://t.co/lIbqzl6eZc	Atlético
855379737514041345	0	0	No entities found in this tweet	última atualização de visitantes do meu perfil https://t.co/xo783cBkgj	No entities found
855379737287557122	0	0	No entities found in this tweet	To com uma bolinha na gengiva, ta incomodando afuu	No entities found
855379737199300608	0	0	No entities found in this tweet	@princesapravc deixa de onda lele. sai no campo. kkkk	No entities found
855379736624865282	0	0	No entities found in this tweet	Dormir uma meia hora a noite toda. Chegar agora e não estar com sono. Sensação estranha .. 🤔	No entities found
855379735693725696	0	0	No entities found in this tweet	Gente, bora dançar	No entities found
855379733462360065	1	5	B-person	Noly lança “Caminho Traçado”, primeira faixa de seu EP https://t.co/TppGSSt2Ue via @@PolifoniaP	Noly
855379733068075008	75	81	B-person	A educação é a arma mais poderosa que você pode usar para mudar o mundo. (Nelson Mandela) #umRei	Nelson
855379733068075008	82	89	I-person	A educação é a arma mais poderosa que você pode usar para mudar o mundo. (Nelson Mandela) #umRei	Mandela
855379731289604098	0	0	No entities found in this tweet	só dormi depois de colocar os pés pro lado do vento do ventilador	No entities found
855379728844410881	0	0	No entities found in this tweet	Eu não consigo parar de falaaar, scrr	No entities found
855379728693436417	19	22	B-person	@aninhafarias Olá Ana. Segundo CET-Rio e GM, a área de lazer do Aterro opera normalmente. https://t.co/OU3lZYFfFx	Ana
855379728693436417	42	44	B-organization	@aninhafarias Olá Ana. Segundo CET-Rio e GM, a área de lazer do Aterro opera normalmente. https://t.co/OU3lZYFfFx	GM
855379728693436417	65	71	B-location	@aninhafarias Olá Ana. Segundo CET-Rio e GM, a área de lazer do Aterro opera normalmente. https://t.co/OU3lZYFfFx	Aterro
855379726348759044	0	0	No entities found in this tweet	Eu tenho um sonho. O sonho de ver meus filhos julgados por sua personalidade, não pela cor de sua pele. #umRei	No entities found
855379724960399360	0	0	No entities found in this tweet	Que injustiça. ... Entregue nas mãos de Deus. O único justo Juiz . https://t.co/eAeUjYIJGU	No entities found
855379724264189952	55	62	B-person	vocês deveriam se poupar em dizer que não concorda do capitão américa ser vilão, porque estava ÓBVIO no último filme “guerra civil”	capitão
855379724264189952	63	70	I-person	vocês deveriam se poupar em dizer que não concorda do capitão américa ser vilão, porque estava ÓBVIO no último filme “guerra civil”	américa
855379722133524482	26	34	B-person	vocês apostam quanto que nathalia castilho vai furar de novo	nathalia
855379722133524482	35	43	I-person	vocês apostam quanto que nathalia castilho vai furar de novo	castilho
855379719772098561	0	0	No entities found in this tweet	ÉÉÉ, Eu vou deixar meu coração falar, Sou favelado e não posso negar, Galo e pavão meu mundo, minha raiz, Aqui nasci, cresci e aprendi	No entities found
855379719386271744	0	0	No entities found in this tweet	Kkkkkk eu amo vcs mds. @eduardamarrocos @LuysaNogueira @eriaburgo @lucasdefg	No entities found
855379719356919809	0	0	No entities found in this tweet	@MauroNakada ❤️isso ai😌😂👏🏻👏🏻👏🏻	No entities found
855379719218499584	0	0	No entities found in this tweet	hahaha eu tenho que rir pra não chorar	No entities found
855379717574340609	0	0	No entities found in this tweet	@Poison3Girl Que delícia! Queria ter essa força de vontade toda 😘	No entities found
855379717079347201	0	0	No entities found in this tweet	Essas paradas são mto engraçadas	No entities found
855379716555120644	1	10	B-organization	Petrobras anuncia reajuste nos preços dos combustíveis https://t.co/6AE3wND8RM	Petrobras
855379714889986050	0	0	No entities found in this tweet	Tiradentes e a Inconfidência Mineira https://t.co/w6M9WbrXxs https://t.co/GEGpdW2qne	No entities found
855379714357293056	0	0	No entities found in this tweet	@2015, volta pfvr. 💔🤐😢	No entities found
855379714256646146	0	0	No entities found in this tweet	Acordei 🤗👊	No entities found
855379712708890624	0	0	No entities found in this tweet	Booom diaaa 💤	No entities found
855379712486637568	0	0	No entities found in this tweet	o seu perfil foi visto por 8 pessoas nas últimas 12 horas https://t.co/PNvENLmR8x	No entities found
855379712344027136	3	8	B-person	A louca do pedalinho não sabe disfarçar kkkkkkkkkkk	louca
855379712344027136	9	11	I-person	A louca do pedalinho não sabe disfarçar kkkkkkkkkkk	do
855379712344027136	12	21	I-person	A louca do pedalinho não sabe disfarçar kkkkkkkkkkk	pedalinho
855379710859255808	0	0	No entities found in this tweet	esse novo som dar 1kilo tá pesado dms ..	No entities found
855379710670508033	0	0	No entities found in this tweet	Um gajo até se passa	No entities found
855379709118558208	0	0	No entities found in this tweet	ainda acordado	No entities found
855379707591876608	0	0	No entities found in this tweet	Interesses escusos. https://t.co/vBLx5etOXm	No entities found
855393178115092482	0	0	No entities found in this tweet	O que vem de otaku nao me atinge	No entities found
855393178060566529	0	0	No entities found in this tweet	@biancagamerOFC @PokeyBR @bibitatto Na na ni na não	No entities found
855393176386981888	0	0	No entities found in this tweet	E em contrapartida eu vejo que as pessoas não têm o menor pudor de ser escrotas. É desanimador.	No entities found
855393173849427968	0	0	No entities found in this tweet	@EltonMarcola kkkkk boa	No entities found
855393173748822016	0	0	No entities found in this tweet	Me perdoe quem é do meu facebook e anda fazendo aniversário, pq tem Mt tempo q eu não dou parabéns p alguém	No entities found
855393170405851136	13	19	B-person	➡ O General Werner von Fritsch, o 2º General alemão a ser morto na Segunda Guerra Mundial https://t.co/8qzpdnjyPi	Werner
855393170405851136	20	23	I-person	➡ O General Werner von Fritsch, o 2º General alemão a ser morto na Segunda Guerra Mundial https://t.co/8qzpdnjyPi	von
855393170405851136	24	31	I-person	➡ O General Werner von Fritsch, o 2º General alemão a ser morto na Segunda Guerra Mundial https://t.co/8qzpdnjyPi	Fritsch
855393170313682944	0	0	No entities found in this tweet	Tô falando com o Kaun amigo do meu amor 😌❤	No entities found
855393168745009152	0	0	No entities found in this tweet	#SextaDetremuraSDV é feriado e nós tá como 💤⏰😂 https://t.co/XPAAD76w0m	No entities found
855393166798848000	0	0	No entities found in this tweet	Tadinho ate ele brigando minha mãe n aguenta e ri tb	No entities found
855393165267939328	0	0	No entities found in this tweet	Seu amor me pegou 🎶	No entities found
855393164487688192	0	0	No entities found in this tweet	DESCE TOMAR CAFÉ CMG AMY LEE (@ Meliá Brasil 21 in Brasília, DF) https://t.co/RX804EC1wd	No entities found
855393163699212290	0	0	No entities found in this tweet	No primeiro dia do ano eu não imaginava que iria acontecer nem metade do que já aconteceu ate agora.	No entities found
855393159748124673	0	0	No entities found in this tweet	caindo de paraquedas na vida adulta com	No entities found
855393159559479297	0	0	No entities found in this tweet	@owmyr quero skin n balão	No entities found
855393158238285824	0	0	No entities found in this tweet	#horadepocafe Trocadilho ruim=  O que o esqueleto fala antes de comer? -BONE apettit @LeonLeonmartins @NilceMoretto	No entities found
855393157336444928	0	0	No entities found in this tweet	2 meses desse mlk Safado cr , 😍❤ Papai Te Ama ❤ https://t.co/noSzPIRckQ	No entities found
855408539115900928	15	23	B-organization	A diretora do Conselho Municipal de Saúde - Belo Horizonte (CRF/MG), Gizele Souza Silva Leal, participou nessa... https://t.co/vdmsjqjmTW	Conselho
855408539115900928	24	33	I-organization	A diretora do Conselho Municipal de Saúde - Belo Horizonte (CRF/MG), Gizele Souza Silva Leal, participou nessa... https://t.co/vdmsjqjmTW	Municipal
855408539115900928	34	36	I-organization	A diretora do Conselho Municipal de Saúde - Belo Horizonte (CRF/MG), Gizele Souza Silva Leal, participou nessa... https://t.co/vdmsjqjmTW	de
855408539115900928	37	42	I-organization	A diretora do Conselho Municipal de Saúde - Belo Horizonte (CRF/MG), Gizele Souza Silva Leal, participou nessa... https://t.co/vdmsjqjmTW	Saúde
855408539115900928	45	49	B-location	A diretora do Conselho Municipal de Saúde - Belo Horizonte (CRF/MG), Gizele Souza Silva Leal, participou nessa... https://t.co/vdmsjqjmTW	Belo
855408539115900928	50	59	I-location	A diretora do Conselho Municipal de Saúde - Belo Horizonte (CRF/MG), Gizele Souza Silva Leal, participou nessa... https://t.co/vdmsjqjmTW	Horizonte
855408539115900928	61	64	B-organization	A diretora do Conselho Municipal de Saúde - Belo Horizonte (CRF/MG), Gizele Souza Silva Leal, participou nessa... https://t.co/vdmsjqjmTW	CRF
855408539115900928	65	67	B-location	A diretora do Conselho Municipal de Saúde - Belo Horizonte (CRF/MG), Gizele Souza Silva Leal, participou nessa... https://t.co/vdmsjqjmTW	MG
855408539115900928	70	76	B-person	A diretora do Conselho Municipal de Saúde - Belo Horizonte (CRF/MG), Gizele Souza Silva Leal, participou nessa... https://t.co/vdmsjqjmTW	Gizele
855408539115900928	77	82	I-person	A diretora do Conselho Municipal de Saúde - Belo Horizonte (CRF/MG), Gizele Souza Silva Leal, participou nessa... https://t.co/vdmsjqjmTW	Souza
855408539115900928	83	88	I-person	A diretora do Conselho Municipal de Saúde - Belo Horizonte (CRF/MG), Gizele Souza Silva Leal, participou nessa... https://t.co/vdmsjqjmTW	Silva
855408539115900928	89	93	I-person	A diretora do Conselho Municipal de Saúde - Belo Horizonte (CRF/MG), Gizele Souza Silva Leal, participou nessa... https://t.co/vdmsjqjmTW	Leal
855408539078189056	0	0	No entities found in this tweet	A gente tem que ter o foco na mulher não só entrar e tomar uma xícara de café aí e isso que acontece a gente não embola	No entities found
855408539074002944	1	5	B-person	Lula é mesmo o dono do triplex, confirma Léo Pinheiro ao juiz Sérgio Moro. Executivo calou a boca de Cristiano Zanin https://t.co/O5h7T3cGaK	Lula
855408539074002944	42	45	B-person	Lula é mesmo o dono do triplex, confirma Léo Pinheiro ao juiz Sérgio Moro. Executivo calou a boca de Cristiano Zanin https://t.co/O5h7T3cGaK	Léo
855408539074002944	46	54	I-person	Lula é mesmo o dono do triplex, confirma Léo Pinheiro ao juiz Sérgio Moro. Executivo calou a boca de Cristiano Zanin https://t.co/O5h7T3cGaK	Pinheiro
855408539074002944	63	69	B-person	Lula é mesmo o dono do triplex, confirma Léo Pinheiro ao juiz Sérgio Moro. Executivo calou a boca de Cristiano Zanin https://t.co/O5h7T3cGaK	Sérgio
855408539074002944	70	74	I-person	Lula é mesmo o dono do triplex, confirma Léo Pinheiro ao juiz Sérgio Moro. Executivo calou a boca de Cristiano Zanin https://t.co/O5h7T3cGaK	Moro
855408539074002944	102	111	B-person	Lula é mesmo o dono do triplex, confirma Léo Pinheiro ao juiz Sérgio Moro. Executivo calou a boca de Cristiano Zanin https://t.co/O5h7T3cGaK	Cristiano
855408539074002944	112	117	I-person	Lula é mesmo o dono do triplex, confirma Léo Pinheiro ao juiz Sérgio Moro. Executivo calou a boca de Cristiano Zanin https://t.co/O5h7T3cGaK	Zanin
855408538839113731	0	0	No entities found in this tweet	aaaah muito bom dia https://t.co/eWIaacuEIr	No entities found
855408538499379200	0	0	No entities found in this tweet	Homem que é homem é de uma mulher só, oque é de várias ainda tá na fase da molecagem!	No entities found
855408538004455425	0	0	No entities found in this tweet	Senta novinha que eu sei que tu agüenta	No entities found
855408537454948352	1	8	B-person	"Mariana Nolasco ""Shape Of You"" Inglês + Português (Cover Ed Sheeran)  🌸melhor versão dessa música🌸 https://t.co/u81hdyAGWS"	Mariana
855408537454948352	9	16	I-person	"Mariana Nolasco ""Shape Of You"" Inglês + Português (Cover Ed Sheeran)  🌸melhor versão dessa música🌸 https://t.co/u81hdyAGWS"	Nolasco
855408537454948352	58	60	B-person	"Mariana Nolasco ""Shape Of You"" Inglês + Português (Cover Ed Sheeran)  🌸melhor versão dessa música🌸 https://t.co/u81hdyAGWS"	Ed
855408537454948352	61	68	I-person	"Mariana Nolasco ""Shape Of You"" Inglês + Português (Cover Ed Sheeran)  🌸melhor versão dessa música🌸 https://t.co/u81hdyAGWS"	Sheeran
855408536376889344	0	0	No entities found in this tweet	Sou favorável à caça de alguns tubarões do golpe contra os trabalhadores com armas, pero vamos a la huelga... https://t.co/SOtIQmvzG4	No entities found
855408536217669632	0	0	No entities found in this tweet	Não é minha culpa se é fei pra carai https://t.co/5PrySStXxk	No entities found
855408536083460097	0	0	No entities found in this tweet	Boom diiaa Aamoorziinhoo🌹❤😍😻	No entities found
855408535613702144	0	0	No entities found in this tweet	E esse temmmpo cara	No entities found
855408531406761985	109	114	B-person	Gostei de um vídeo @YouTube https://t.co/zGyscBxU8o Rock &amp; Roll Hall of Fame Complete Prince Tribute by Lenny Kravitz	Lenny
855408531406761985	115	122	I-person	Gostei de um vídeo @YouTube https://t.co/zGyscBxU8o Rock &amp; Roll Hall of Fame Complete Prince Tribute by Lenny Kravitz	Kravitz
855408531314487296	0	0	No entities found in this tweet	"Quando nos deparamos com a escolha de caminhos, a pergunta deve ser: ""Isto é do mundo ou de Deus?"""	No entities found
855408530194653184	0	0	No entities found in this tweet	Estou afim de pegar marquinha hj, porém n tenho biquíni 💤	No entities found
855408529959735296	0	0	No entities found in this tweet	@aristophaneszs Obrigado não sei pq mas te amo também qualquer coisa tô aqui lindinha https://t.co/f3FR4oH96h	No entities found
855408529318039552	20	28	B-location	Tenho que ir lá no Prezunic , mas cade a coragem	Prezunic
855408528957288448	0	0	No entities found in this tweet	@ffcmylla hoje eu estou assim menina, a cada da sofrência kkkkkkkkkk sexta dessa	No entities found
855408528202375168	0	0	No entities found in this tweet	tio nao da, simplesmente não dá	No entities found
855408528160411648	0	0	No entities found in this tweet	@maisdeoitomil Eles nunca ouviram falar de Claymore?	No entities found
855408527959089152	50	56	B-organization	Um dos super-heróis mais icônicos da história da Marvel — o líder dos Vingadores, Capitão América — é, na verdade,… https://t.co/oYlD9U7Ccu	Marvel
855408527959089152	83	90	B-person	Um dos super-heróis mais icônicos da história da Marvel — o líder dos Vingadores, Capitão América — é, na verdade,… https://t.co/oYlD9U7Ccu	Capitão
855408527959089152	91	98	I-person	Um dos super-heróis mais icônicos da história da Marvel — o líder dos Vingadores, Capitão América — é, na verdade,… https://t.co/oYlD9U7Ccu	América
855408527258644480	3	6	B-location	⚡ São Januário, o monumento faz 90 anos   https://t.co/Xr2nf71lFx	São
855408527258644480	7	15	I-location	⚡ São Januário, o monumento faz 90 anos   https://t.co/Xr2nf71lFx	Januário
855423899554779136	0	0	No entities found in this tweet	Lembro vagamente dá criança que já fui um dia Saudade ;/	No entities found
855423899550482432	0	0	No entities found in this tweet	@titicorso Vai estudar p num complexos kkkkk teu caderno q é teu namorado grt	No entities found
855423899105976321	0	0	No entities found in this tweet	Acordei tão feliz pq hj é feriado, que nem essa chuva me abala mais	No entities found
855423898946555904	0	0	No entities found in this tweet	Gostei de um vídeo @YouTube https://t.co/1SckbSBLql Chociay - Defeitos (Clipe Oficial)	No entities found
855423898648809473	0	0	No entities found in this tweet	@yaszhn oi amor	No entities found
855423898376122370	0	0	No entities found in this tweet	Amo a voz do meu amor	No entities found
855423897881235456	0	0	No entities found in this tweet	@gathaalmeida01 Não, é a assessora dele, amigos a mais de 20 anos kkkkk	No entities found
855423897767989248	0	0	No entities found in this tweet	@WandaDiLallo @llimarisa @LiahhStar @alex_band @MonikaPathanova @Moniicallimma @MValMart @PalomaAndrade4 Bom dia 😜… https://t.co/2CuwIKpcoo	No entities found
855423896476057600	24	28	B-person	Se eles são à favor do Mito quem é vc pra dizer que ele é ruim!? https://t.co/fpTQ3kotIT	Mito
855423896333545472	0	0	No entities found in this tweet	Ele tá perdendo, pq não cuidou. Ele foi traído e eu sou o traidor 🎵	No entities found
855423896249659393	24	29	B-organization	@GloboNews Pertenceria Globo news? Está com dó do Lula ? Muda a porra da manchete !	Globo
855423896249659393	30	34	I-organization	@GloboNews Pertenceria Globo news? Está com dó do Lula ? Muda a porra da manchete !	news
855423896249659393	51	55	B-person	@GloboNews Pertenceria Globo news? Está com dó do Lula ? Muda a porra da manchete !	Lula
855423896044130305	0	0	No entities found in this tweet	"Anjos ""Pra quem tem fé"""	No entities found
855423895616270336	0	0	No entities found in this tweet	@LuanaMay6 Fui ali fora e não vi esse cara ahuahua	No entities found
